Timestamp,Pitch,Q,Roll,DegC,Conductivity,Turbidity,mg/L,uM,Level,Dayofweek,Hourofday,Month,,
2017-01-12T04:00:00,0.157956522,145.7112609,0.037043478,29.484,53.275,26.7,0.06275,4.4825,10.67583333,3,4,1,,
2017-01-12T08:00:00,0.1405,130.3787917,0.025666667,32.6505,49.825,23.35,0.06375,4.55,11.64541667,3,8,1,,
2017-01-12T12:00:00,0.151166667,231.506125,0.034958333,34.91714286,55.225,22.15,0.081,5.785,10.93625,3,12,1,,
2017-01-12T16:00:00,0.157958333,162.4715417,0.035125,33.05142857,60.5,16.26666667,0.063,4.51,10.46625,3,16,1,,
2017-01-12T20:00:00,0.151208333,143.3719167,0.031583333,30.51666667,54.225,12.825,0.05825,4.165,10.84458333,3,20,1,,
2017-01-13T00:00:00,0.15465,152.44875,0.03075,29.33615385,66.2,8.675,0.0645,4.6025,10.25083333,4,0,1,,
2017-01-13T04:00:00,0.151857143,20.84542857,0.03,29.71833333,74.475,10.75,0.06475,4.6275,10.15375,4,4,1,,
2017-01-13T08:00:00,0.141041667,23.834375,0.025833333,35.36047619,111.225,9.35,0.1225,8.7475,11.42541667,4,8,1,,
2017-01-13T12:00:00,0.148708333,175.042375,0.033041667,36.34478261,64.875,10.4,0.062,4.435,10.82958333,4,12,1,,
2017-01-13T16:00:00,0.1523,99.7441,0.0342,33.67933333,69.725,9.1,0.064,4.5725,10.10125,4,16,1,,
2017-01-13T20:00:00,0.149625,68.39283333,0.03125,31.35277778,65.85,5.375,0.06375,4.5475,10.6725,4,20,1,,
2017-01-14T00:00:00,0.146727273,123.0654545,0.033,30.1155,72.675,4,0.06425,4.59,10.09666667,5,0,1,,
2017-01-14T04:00:00,0.15,-6.4695,0.03,29.28909091,104.5,6.7,0.07,4.99,9.817083333,5,4,1,,
2017-01-14T08:00:00,0.138625,-31.91183333,0.029333333,34.90222222,256.675,11.75,0.16225,11.5725,11.13458333,5,8,1,,
2017-01-14T12:00:00,0.14025,144.3460833,0.030791667,36.85826087,107.375,10.8,0.06475,4.6025,10.85166667,5,12,1,,
2017-01-14T16:00:00,0.137666667,126.1503333,0.04,33.99333333,74.225,10.4,0.067,4.7725,9.951666667,5,16,1,,
2017-01-14T20:00:00,0.142875,40.678625,0.032208333,31.616875,73.625,2.025,0.061,4.3425,10.42916667,5,20,1,,
2017-01-15T00:00:00,0.145272727,97.22409091,0.033272727,29.95619048,67.66666667,2.366666667,0.065333333,4.666666667,10.09958333,6,0,1,,
2017-01-15T04:00:00,0.142727273,25.75159091,0.031909091,29.47538462,133,2.4,0.07,5.02,9.6525,6,4,1,,
2017-01-15T08:00:00,0.140181818,-45.72090909,0.030545455,33.45818182,272.45,5.35,0.2035,14.535,10.76791667,6,8,1,,
2017-01-15T12:00:00,0.136166667,115.6247083,0.03075,34.89454545,167.85,6.125,0.06775,4.82,10.90041667,6,12,1,,
2017-01-15T16:00:00,0.145285714,131.1832857,0.031857143,29.88928571,70.975,32.75,0.0645,4.61,10.03416667,6,16,1,,
2017-01-15T20:00:00,0.151055556,62.33905556,0.031444444,28.97214286,63.55,42.375,0.06675,4.7725,10.22375,6,20,1,,
2017-01-16T00:00:00,0.1506,100.5167333,0.034533333,28.63941176,62.125,39.45,0.068,4.87,10.19791667,0,0,1,,
2017-01-16T04:00:00,0.151457895,47.89344561,0.033108772,28.1175,81.8625,31.7,0.068625,4.9,9.725833333,0,4,1,,
2017-01-16T08:00:00,0.152315789,-4.729842105,0.031684211,34.70666667,101.6,23.95,0.06925,4.93,10.44,0,8,1,,
2017-01-16T12:00:00,0.147083333,72.62845833,0.033958333,35.26529412,80.775,15.55,0.06575,4.6925,10.84208333,0,12,1,,
2017-01-16T16:00:00,0.154777778,109.9393333,0.044444444,32.68176471,66.8,12.35,0.0635,4.5275,10.05666667,0,16,1,,
2017-01-16T20:00:00,0.149,35.23166667,0.029,30.02833333,77.125,3.925,0.06475,4.6125,9.964166667,0,20,1,,
2017-01-17T00:00:00,0.144555556,63.08933333,0.030222222,28.35272727,69.525,5.4,0.0625,4.4575,10.16375,1,0,1,,
2017-01-17T04:00:00,0.149420635,42.76677381,0.030825397,27.912,84.45,13.85,0.066,4.685,9.820416667,1,4,1,,
2017-01-17T08:00:00,0.154285714,22.44421429,0.031428571,30.43388889,88.35,24.3,0.066,4.7175,10.17666667,1,8,1,,
2017-01-17T12:00:00,0.150125,47.49516667,0.035208333,34.965,69.575,23.625,0.0655,4.67,10.72666667,1,12,1,,
2017-01-17T16:00:00,0.149714286,97.46628571,0.034928571,32.13,65.6,16.325,0.06675,4.75,10.19916667,1,16,1,,
2017-01-17T20:00:00,0.150457143,85.08914286,0.032214286,29.94666667,85.15,9.625,0.063,4.4975,9.870416667,1,20,1,,
2017-01-18T00:00:00,0.1512,72.712,0.0295,28.74444444,74.8,14.775,0.06275,4.4725,10.17833333,2,0,1,,
2017-01-18T04:00:00,0.159916667,130.6210417,0.030791667,28.0475,58.6,69.925,0.0665,4.745,10.20041667,2,4,1,,
2017-01-18T08:00:00,0.1606,88.1644,0.0342,33.8,62.55,41.05,0.06475,4.6275,10.17083333,2,8,1,,
2017-01-18T12:00:00,0.159583333,74.623,0.039625,34.497,54.5,29.225,0.06575,4.7,10.58833333,2,12,1,,
2017-01-18T16:00:00,0.15726087,104.3112609,0.037521739,32.16666667,57.075,30.975,0.06775,4.82,10.38666667,2,16,1,,
2017-01-18T20:00:00,0.154580435,75.65763043,0.03361087,29.78,80.225,17.15,0.06525,4.67,9.900833333,2,20,1,,
2017-01-19T00:00:00,0.1519,47.004,0.0297,27.46230769,84.475,10.725,0.06675,4.74,10.0375,3,0,1,,
2017-01-19T04:00:00,0.152583333,61.721625,0.029875,26.739,65.25,6.525,0.071,5.0825,10.26875,3,4,1,,
2017-01-19T08:00:00,0.149,62.32125,0.03075,33.00714286,70.525,7.4,0.06775,4.825,10.09708333,3,8,1,,
2017-01-19T12:00:00,0.151291667,26.136875,0.034708333,35.56692308,74.075,5.9,0.066,4.6875,10.39958333,3,12,1,,
2017-01-19T16:00:00,0.15025,67.16679167,0.035833333,32.39428571,64.225,2.325,0.064,4.565,10.45333333,3,16,1,,
2017-01-19T20:00:00,0.142,85.344,0.0315,29.75571429,71.4,5.15,0.0595,4.235,9.88625,3,20,1,,
2017-01-20T00:00:00,0.1512,10.7876,0.0246,26.93846154,110.0666667,1.466666667,0.07,4.976666667,9.906666667,4,0,1,,
2017-01-20T04:00:00,0.15,30.73741667,0.03,25.93777778,90.625,0.775,0.06325,4.51,10.41458333,4,4,1,,
2017-01-20T08:00:00,0.150357143,65.34871429,0.030071429,32.78923077,67.05,3.875,0.06825,4.8725,10.16416667,4,8,1,,
2017-01-20T12:00:00,0.149357143,14.43357143,0.033357143,35.5725,73,3.675,0.067,4.7775,10.17583333,4,12,1,,
2017-01-20T16:00:00,0.14525,43.40791667,0.031083333,32.89785714,71.2,0.975,0.067,4.785,10.4525,4,16,1,,
2017-01-20T20:00:00,0.1392,75.2128,0.0306,30.82631579,69.7,1.35,0.0665,4.75,9.897083333,4,20,1,,
2017-01-21T00:00:00,0.15,-6.915,0.03,28.792,128.6,1.3,0.071,5.08,9.726666667,5,0,1,,
2017-01-21T04:00:00,0.1495,10.72395833,0.02925,28.182,168.175,0.45,0.06875,4.9075,10.4725,5,4,1,,
2017-01-21T08:00:00,0.149444444,55.73883333,0.031055556,36.05588235,77.525,3.825,0.06925,4.95,10.28458333,5,8,1,,
2017-01-21T12:00:00,0.1488,2.2866,0.0388,36.52727273,72.7,3.825,0.0675,4.8275,10.02041667,5,12,1,,
2017-01-21T16:00:00,0.141833333,26.901875,0.036208333,34.05714286,70.8,0.1,0.06725,4.8075,10.44333333,5,16,1,,
2017-01-21T20:00:00,0.136714286,65.70671429,0.029142857,31.13761905,69.25,1.03125,0.0705,5.045,9.949166667,5,20,1,,
2017-01-22T00:00:00,0.13912987,27.19044805,0.029094156,29.091875,129.2,1.9625,0.065,4.66,9.62375,6,0,1,,
2017-01-22T04:00:00,0.141545455,-11.32581818,0.029045455,28.16111111,222,2.89375,0.06975,4.975,10.53041667,6,4,1,,
2017-01-22T08:00:00,0.141363636,59.23077273,0.030909091,35.95842105,117.45,3.825,0.08375,5.9725,10.43458333,6,8,1,,
2017-01-22T12:00:00,0.137,-1.658,0.04,36.16214286,73.4,2,0.153,10.9225,9.92625,6,12,1,,
2017-01-22T16:00:00,0.1325,13.03233333,0.031458333,33.46222222,81.4,1.3375,0.07075,5.05,10.41833333,6,16,1,,
2017-01-22T20:00:00,0.129888889,68.57933333,0.030777778,31.14130435,71.4,0.675,0.069,4.93,10.00458333,6,20,1,,
2017-01-23T00:00:00,0.134844444,16.15394167,0.030288889,29.55882353,180.45,0.0125,0.07,5.01375,9.545833333,0,0,1,,
2017-01-23T04:00:00,0.1398,-36.27145,0.0298,28.8315,289.5,0.025,0.071,5.0975,10.54166667,0,4,1,,
2017-01-23T08:00:00,0.140166667,63.12420833,0.030125,31.16761905,187.1,0.375,0.08125,5.8025,10.62041667,0,8,1,,
2017-01-23T12:00:00,0.13,79.742,0.043,34.186,77.075,0.375,0.17625,12.59,9.932916667,0,12,1,,
2017-01-23T16:00:00,0.134681818,4.382636364,0.034227273,32.64611111,82.7,0.254166667,0.13475,9.6275,10.39375,0,16,1,,
2017-01-23T20:00:00,0.129583333,65.5465,0.031166667,30.44181818,72.46666667,0.133333333,0.071666667,5.096666667,10.09458333,0,20,1,,
2017-01-24T00:00:00,0.133607456,1.475039474,0.030425439,28.90705882,236.1458333,0.0125,0.070208333,5.007083333,9.51,1,0,1,,
2017-01-24T04:00:00,0.137631579,-62.59642105,0.029684211,28.21636364,399.825,0.025,0.06875,4.9175,10.51083333,1,4,1,,
2017-01-24T08:00:00,0.135166667,59.20941667,0.029458333,32.23894737,388.8,0.5,0.07525,5.3775,10.79541667,1,8,1,,
2017-01-24T12:00:00,0.13825,92.14275,0.0325,34.48647059,86.6,0.8,0.08175,5.8425,9.952916667,1,12,1,,
2017-01-24T16:00:00,0.129857143,-11.04714286,0.03047619,32.75428571,109.875,0.4375,0.071,5.0675,10.44875,1,16,1,,
2017-01-24T20:00:00,0.1283125,66.5449375,0.0316875,30.79090909,78.45,0.075,0.0685,4.885,10.27125,1,20,1,,
2017-01-25T00:00:00,0.131597426,-6.103237132,0.030667279,29.535,337.9625,0.2125,0.071,5.07,9.527916667,2,0,1,,
2017-01-25T04:00:00,0.134882353,-78.75141176,0.029647059,28.93625,597.475,0.35,0.0735,5.255,10.45625,2,4,1,,
2017-01-25T08:00:00,0.128208333,57.97,0.02825,33.65842105,1892.25,0.7,0.1745,12.45,10.99625,2,8,1,,
2017-01-25T12:00:00,0.132875,97.5025,0.0325,32.68470588,117.525,2.15,0.0755,5.405,10.02,2,12,1,,
2017-01-25T16:00:00,0.1315,-18.20175,0.03,32.302,176.4,1.638888889,0.06975,4.985,10.39291667,2,16,1,,
2017-01-25T20:00:00,0.131166667,65.74127778,0.029833333,29.68095238,107.675,1.127777778,0.0715,5.1225,10.37666667,2,20,1,,
2017-01-26T00:00:00,0.133047619,-15.1388254,0.029595238,28.84625,376.1875,0.616666667,0.069916667,5.004583333,9.5275,3,0,1,,
2017-01-26T04:00:00,0.134928571,-96.01892857,0.029357143,28.41041667,644.7,1.233333333,0.068333333,4.886666667,10.27791667,3,4,1,,
2017-01-26T08:00:00,0.128875,50.03004167,0.028458333,29.59333333,4107.5,0.3,0.07025,5.0325,11.075,3,8,1,,
2017-01-26T12:00:00,0.135,104.5657,0.03,31.22947368,168.4,0.216666667,0.07,5.013333333,10.08375,3,12,1,,
2017-01-26T16:00:00,0.132647059,-23.05741176,0.029823529,31.74761905,162.3,0.133333333,0.06625,4.735,10.30708333,3,16,1,,
2017-01-26T20:00:00,0.132904762,62.13280952,0.03047619,29.51157895,155.925,0.05,0.068,4.8725,10.51708333,3,20,1,,
2017-01-27T00:00:00,0.138270563,-18.13354978,0.029692641,28.05888889,322.6291667,0.375,0.069,4.934583333,9.603333333,4,0,1,,
2017-01-27T04:00:00,0.143636364,-98.39990909,0.028909091,27.07045455,489.3333333,0.7,0.07,4.996666667,10.07916667,4,4,1,,
2017-01-27T08:00:00,0.130166667,10.335875,0.024833333,32.573,5034.25,1.75,0.264,18.8825,11.17958333,4,8,1,,
2017-01-27T12:00:00,0.137,108.0856923,0.030076923,34.30409091,281.2333333,2.233333333,0.067,4.78,10.21458333,4,12,1,,
2017-01-27T16:00:00,0.129769231,-30.166,0.029769231,32.30157895,189.1666667,1.7125,0.071333333,5.106666667,10.15291667,4,16,1,,
2017-01-27T20:00:00,0.129666667,49.86820833,0.031083333,30.13263158,259.425,1.191666667,0.07075,5.035,10.58375,4,20,1,,
2017-01-28T00:00:00,0.135020833,-27.34658333,0.030354167,28.96,91.6,0.670833333,0.073,5.2,9.657916667,5,0,1,,
2017-01-28T04:00:00,0.140375,-104.561375,0.029625,27.9465,508,0.15,0.0715,5.12,9.862083333,5,4,1,,
2017-01-28T08:00:00,0.1265,-10.099,0.026291667,32.965,6934,2.25,0.25975,18.5275,11.18625,5,8,1,,
2017-01-28T12:00:00,0.1304375,102.8375625,0.031375,35.08652174,475.825,1.9,0.07,4.9825,10.34458333,5,12,1,,
2017-01-28T16:00:00,0.115333333,-32.105,0.03,32.50578947,219.0333333,1.75,0.070666667,5.06,10.02125,5,16,1,,
2017-01-28T20:00:00,0.127125,30.82929167,0.030916667,30.365,436.15,1.6,0.07,5.015,10.64375,5,20,1,,
2017-01-29T00:00:00,0.123333333,88.14166667,0.032333333,29.24181818,103.9,1.45,0.066,4.69,9.774166667,6,0,1,,
2017-01-29T04:00:00,0.1388,-91.9508,0.03,28.80210526,324.5,1.3,0.0715,5.1,9.705416667,6,4,1,,
2017-01-29T08:00:00,0.124041667,-51.04408333,0.026916667,31.171,8739,1.15,0.074,5.29,11.14541667,6,8,1,,
2017-01-29T12:00:00,0.1261,105.6931,0.03135,34.49833333,955.25,2.375,0.15375,10.99,10.5425,6,12,1,,
2017-01-29T16:00:00,0.116166667,-35.5805,0.03,32.7075,191.8,1.616666667,0.071333333,5.093333333,9.962916667,6,16,1,,
2017-01-29T20:00:00,0.125916667,12.78204167,0.03075,30.52875,502.75,0.858333333,0.072,5.1575,10.66291667,6,20,1,,
2017-01-30T00:00:00,0.123875,75.338,0.03375,29.05318182,118.2,0.1,0.0725,5.215,9.944583333,0,0,1,,
2017-01-30T04:00:00,0.14,-78.58966667,0.03,28.08611111,291,0.2125,0.077,5.49,9.644583333,0,4,1,,
2017-01-30T08:00:00,0.129166667,-71.0875,0.0285,30.80315789,7967,0.325,0.28275,20.205,11.0375,0,8,1,,
2017-01-30T12:00:00,0.128833333,104.6455417,0.031416667,33.90625,2122.75,0.875,0.08475,6.045,10.71458333,0,12,1,,
2017-01-30T16:00:00,0.105666667,-27.66,0.023333333,32.59421053,194.125,0.921428571,0.07025,5.015,9.937083333,0,16,1,,
2017-01-30T20:00:00,0.1245,-4.66075,0.030125,30.30533333,512,0.967857143,0.071,5.0625,10.60791667,0,20,1,,
2017-01-31T00:00:00,0.127583333,69.45658333,0.0315,28.98875,145.2666667,1.014285714,0.071333333,5.1,10.13541667,1,0,1,,
2017-01-31T04:00:00,0.129458333,-3.61225,0.030125,28.115,197.5,1.060714286,0.074,5.27,9.63875,1,4,1,,
2017-01-31T08:00:00,0.131333333,-76.68108333,0.02875,28.53428571,4599.75,1.107142857,0.0745,5.315,10.87458333,1,8,1,,
2017-01-31T12:00:00,0.128875,86.78175,0.029833333,31.36956522,2393.25,1.153571429,0.15225,10.8575,10.86666667,1,12,1,,
2017-01-31T16:00:00,0.13,71.56433333,0.033333333,31.004375,159.575,1.2,0.071,5.0875,10.02916667,1,16,1,,
2017-01-31T20:00:00,0.139333333,13.06845833,0.029833333,30.00857143,134.025,0.425,0.07125,5.0775,10.53958333,1,20,1,,
2017-02-01T00:00:00,0.1425,84.3638,0.0312,30.18,85.225,13.25,0.06575,4.7025,10.37791667,2,0,2,,
2017-02-01T04:00:00,0.141771739,45.76609565,0.030730435,29.29133333,87.8,8.45,0.0675,4.84,9.825833333,2,4,2,,
2017-02-01T08:00:00,0.141043478,7.168391304,0.03026087,29.6825,105.7666667,6.733333333,0.067,4.78,10.71833333,2,8,2,,
2017-02-01T12:00:00,0.141541667,168.9840417,0.03025,30.97944444,65.1,13.975,0.07125,5.0875,10.99166667,2,12,2,,
2017-02-01T16:00:00,0.150130435,198.6196522,0.031043478,30.49083333,55.45,32.325,0.06875,4.9025,10.3925,2,16,2,,
2017-02-01T20:00:00,0.157291667,211.7380417,0.030666667,28.92285714,38.2,44.4,0.07075,5.0375,10.52043478,2,20,2,,
2017-02-02T00:00:00,0.16,250.7055417,0.031,28.52666667,37.325,51.6,0.06975,4.99,10.77583333,3,0,2,,
2017-02-02T04:00:00,0.163958333,247.29525,0.031958333,28.5825,37.975,40.9,0.068,4.8675,10.5725,3,4,2,,
2017-02-02T08:00:00,0.163416667,212.3527917,0.031416667,31.22083333,37.825,33.975,0.0715,5.09,11.16,3,8,2,,
2017-02-02T12:00:00,0.155208333,210.1407083,0.02975,35.0625,38.175,46.125,0.14925,10.6125,11.02041667,3,12,2,,
2017-02-02T16:00:00,0.158958333,204.0065,0.031958333,32.965,42.425,39.1,0.06725,4.785,10.57666667,3,16,2,,
2017-02-02T20:00:00,0.160125,161.315,0.030625,30.28,44.65,32.55,0.0655,4.6775,10.32958333,3,20,2,,
2017-02-03T00:00:00,0.16,137.83975,0.032541667,29.137,45.15,25.7,0.06575,4.71,10.5975,4,0,2,,
2017-02-03T04:00:00,0.161041667,148.0470833,0.032541667,28.89307692,49.7,22.075,0.0645,4.5825,10.42041667,4,4,2,,
2017-02-03T08:00:00,0.161583333,118.037625,0.03175,32.78888889,49.9,20.86666667,0.068,4.83,10.34583333,4,8,2,,
2017-02-03T12:00:00,0.155416667,91.24179167,0.032208333,34.42333333,47.1,16.925,0.07675,5.49,10.76708333,4,12,2,,
2017-02-03T16:00:00,0.157291667,128.6454167,0.032375,31.73058824,49.125,11,0.067,4.7575,10.52416667,4,16,2,,
2017-02-03T20:00:00,0.154,134.1112,0.03,29.94777778,56.075,13.65,0.0635,4.525,10.11625,4,20,2,,
2017-02-04T00:00:00,0.159208333,189.4879167,0.033375,28.84882353,46.525,67.325,0.06625,4.7225,10.58333333,5,0,2,,
2017-02-04T04:00:00,0.161958333,254.9702917,0.03675,28.94666667,36.075,83.225,0.06575,4.6775,10.895,5,4,2,,
2017-02-04T08:00:00,0.163,307.567625,0.037166667,32.54,34.925,86.65,0.07975,5.705,10.84458333,5,8,2,,
2017-02-04T12:00:00,0.158958333,349.88625,0.031041667,33.25333333,36.475,72.75,0.06725,4.81,11.0625,5,12,2,,
2017-02-04T16:00:00,0.152666667,386.3934583,0.029208333,30.566,38.15,59.8,0.06975,4.985,11.23583333,5,16,2,,
2017-02-04T20:00:00,0.156208333,391.459,0.029375,29.28,35.975,40.7,0.06725,4.815,11.15916667,5,20,2,,
2017-02-05T00:00:00,0.157833333,352.5308333,0.03,29.1,37.35,32.925,0.065,4.645,11.09791667,6,0,2,,
2017-02-05T04:00:00,0.157,315.6608333,0.027791667,29.13125,38.725,26.975,0.06775,4.845,11.26333333,6,4,2,,
2017-02-05T08:00:00,0.157875,357.9952083,0.030125,30.11625,39.025,34.975,0.06275,4.4825,11.12,6,8,2,,
2017-02-05T12:00:00,0.155291667,374.28075,0.030791667,33.56444444,38.5,43.15,0.064,4.575,11.10291667,6,12,2,,
2017-02-05T16:00:00,0.150375,416.6093333,0.024916667,32.79571429,37.36666667,57.46666667,0.065,4.646666667,11.34958333,6,16,2,,
2017-02-05T20:00:00,0.15025,450.1032917,0.022916667,30.535,36.875,55.725,0.06325,4.5125,11.38791667,6,20,2,,
2017-02-06T00:00:00,0.150375,448.042125,0.022291667,29.5775,37.5,36.525,0.06725,4.7975,11.39916667,0,0,2,,
2017-02-06T04:00:00,0.14675,396.99625,0.021125,28.91777778,38.85,25.55,0.0705,5.025,11.555,0,4,2,,
2017-02-06T08:00:00,0.146083333,388.7050417,0.02225,31.17083333,45.775,22.875,0.06725,4.78,11.41833333,0,8,2,,
2017-02-06T12:00:00,0.148541667,346.4330417,0.028791667,33.88285714,44.575,22.15,0.067,4.7625,11.10833333,0,12,2,,
2017-02-06T16:00:00,0.147958333,279.693,0.029333333,32.22777778,44.975,17.875,0.06575,4.6875,11.11125,0,16,2,,
2017-02-06T20:00:00,0.149833333,268.22425,0.031208333,29.93642857,47.2,11.275,0.06,4.275,10.84791667,0,20,2,,
2017-02-07T00:00:00,0.154416667,225.312875,0.032,28.88714286,48.575,10.775,0.0645,4.6025,10.5725,1,0,2,,
2017-02-07T04:00:00,0.149125,128.7936667,0.027916667,28.29529412,47.425,8.05,0.06625,4.74,11.11541667,1,4,2,,
2017-02-07T08:00:00,0.149125,202.7046667,0.02775,30.64619048,49.225,9.375,0.06625,4.7225,11.1375,1,8,2,,
2017-02-07T12:00:00,0.159375,179.3715,0.031875,31.71454545,52.875,9.675,0.08125,5.7875,10.43791667,1,12,2,,
2017-02-07T16:00:00,0.154875,125.6835833,0.033166667,32.285,50.9,9.05,0.0665,4.7475,10.75125,1,16,2,,
2017-02-07T20:00:00,0.155541667,173.997875,0.03175,29.55473684,52.325,6.8,0.06725,4.7925,10.61541667,1,20,2,,
2017-02-08T00:00:00,0.156125,154.781875,0.02575,27.87333333,56.5,7.125,0.065,4.6475,10.16625,2,0,2,,
2017-02-08T04:00:00,0.152458333,38.7505,0.026875,27.64875,52.975,5.1,0.06525,4.6775,10.93916667,2,4,2,,
2017-02-08T08:00:00,0.146375,177.8520833,0.024958333,31.24315789,50.85,9.025,0.065,4.64,11.34083333,2,8,2,,
2017-02-08T12:00:00,0.161791667,163.1352083,0.032875,34.14411765,52.5,10.5,0.070333333,5.02,10.38875,2,12,2,,
2017-02-08T16:00:00,0.15375,83.23895833,0.0295,32.09363636,52.475,9.7,0.06525,4.66,10.60041667,2,16,2,,
2017-02-08T20:00:00,0.15275,148.6982083,0.02975,29.3195,50.1,3.275,0.06475,4.625,10.72583333,2,20,2,,
2017-02-09T00:00:00,0.151285714,144.5071429,0.029142857,28.35727273,57.6,4.75,0.0635,4.54,10.06125,3,0,2,,
2017-02-09T04:00:00,0.148555556,-11.66361111,0.027111111,27.77619048,58.85,4.025,0.065,4.6675,10.67666667,3,4,2,,
2017-02-09T08:00:00,0.141041667,132.75225,0.024875,30.39809524,65.325,23.925,0.0685,4.895,11.54166667,3,8,2,,
2017-02-09T12:00:00,0.155833333,171.6353333,0.03125,33.82095238,54,9.15,0.06975,4.9775,10.53333333,3,12,2,,
2017-02-09T16:00:00,0.153333333,82.6505,0.02975,31.82210526,50.6,7.7,0.064,4.58,10.4775,3,16,2,,
2017-02-09T20:00:00,0.150666667,127.6040833,0.030166667,29.81857143,48.5,5.5,0.0645,4.61,10.89333333,3,20,2,,
2017-02-10T00:00:00,0.150818182,140.1608182,0.032363636,29.0975,53.175,4.025,0.06425,4.58,10.1175,4,0,2,,
2017-02-10T04:00:00,0.151066667,13.678,0.0298,28.50444444,55.225,5.075,0.0655,4.68,10.44625,4,4,2,,
2017-02-10T08:00:00,0.139791667,95.63625,0.022,31.58761905,56.825,6.275,0.096,6.86,11.6225,4,8,2,,
2017-02-10T12:00:00,0.152416667,205.7088333,0.032041667,35.07631579,49.225,11.8,0.069,4.9075,10.75,4,12,2,,
2017-02-10T16:00:00,0.155208333,114.21275,0.029916667,32.545,47.4,14.4,0.0655,4.6675,10.40458333,4,16,2,,
2017-02-10T20:00:00,0.149333333,120.0080833,0.030125,30.27210526,45.675,9.6,0.06525,4.655,10.98,4,20,2,,
2017-02-11T00:00:00,0.154733333,147.2221333,0.03,29,50.175,9.925,0.06575,4.7,10.2075,5,0,2,,
2017-02-11T04:00:00,0.1548,10.549,0.0297,28.18533333,55.875,8.6,0.06775,4.82,10.23375,5,4,2,,
2017-02-11T08:00:00,0.141416667,43.40033333,0.023291667,33.91857143,72.275,7.7,0.06475,4.6275,11.5125,5,8,2,,
2017-02-11T12:00:00,0.152416667,178.441875,0.032625,36.16086957,52.8,8.55,0.06825,4.8475,10.7575,5,12,2,,
2017-02-11T16:00:00,0.153642857,87.95971429,0.034785714,33.05823529,53,9.15,0.0645,4.5925,10.18791667,5,16,2,,
2017-02-11T20:00:00,0.150166667,83.48020833,0.030708333,30.8105,50.6,4.025,0.06775,4.8225,10.88875,5,20,2,,
2017-02-12T00:00:00,0.151230769,134.8216923,0.030307692,29.28736842,54.375,5.175,0.0675,4.8175,10.17875,6,0,2,,
2017-02-12T04:00:00,0.16,3.468833333,0.028333333,27.8075,65.6,17.375,0.06925,4.95,9.99,6,4,2,,
2017-02-12T08:00:00,0.14475,9.457666667,0.026125,32.86333333,96.075,5.375,0.12725,9.105,11.29416667,6,8,2,,
2017-02-12T12:00:00,0.150125,157.463125,0.03125,36.115,55.625,6.875,0.06925,4.94,10.74333333,6,12,2,,
2017-02-12T16:00:00,0.147714286,64.20242857,0.033285714,33.23647059,56.925,7.15,0.06625,4.74,10.04625,6,16,2,,
2017-02-12T20:00:00,0.149208333,56.91883333,0.032958333,30.56736842,54.65,5.575,0.0655,4.6725,10.75666667,6,20,2,,
2017-02-13T00:00:00,0.148571429,119.4913571,0.032285714,28.91904762,55.2,3.575,0.06525,4.6675,10.21958333,0,0,2,,
2017-02-13T04:00:00,0.157,7.109,0.0265,28.30153846,68.75,1.5,0.072,5.135,9.830833333,0,4,2,,
2017-02-13T08:00:00,0.145208333,-2.873625,0.03025,34.982,98.575,5.65,0.06875,4.9175,10.99208333,0,8,2,,
2017-02-13T12:00:00,0.14975,131.347875,0.034333333,38.77416667,59.625,7.775,0.0655,4.67,10.70958333,0,12,2,,
2017-02-13T16:00:00,0.14,113.045,0.065,37.19928571,57.975,7.1,0.06675,4.7675,9.947083333,0,16,2,,
2017-02-13T20:00:00,0.137958333,37.29916667,0.034291667,34.33705882,58.125,4.2,0.06725,4.8225,10.525,0,20,2,,
2017-02-14T00:00:00,0.142,97.02025,0.03475,32.7665,55.525,3.35,0.07125,5.09,10.25458333,1,0,2,,
2017-02-14T04:00:00,0.141478261,49.99964674,0.034048913,32.38615385,71.8,5.15,0.07,5.03,9.769583333,1,4,2,,
2017-02-14T08:00:00,0.140956522,2.979043478,0.033347826,38.124,78.7,7.875,0.15,10.7,10.67,1,8,2,,
2017-02-14T12:00:00,0.144041667,96.80791667,0.036333333,39.976,58.475,6.85,0.0645,4.595,10.65625,1,12,2,,
2017-02-14T16:00:00,0.14,96.36866667,0.053333333,35.99230769,58.3,6.25,0.06775,4.845,9.919583333,1,16,2,,
2017-02-14T20:00:00,0.139105263,30.78252632,0.033684211,32.41125,61.3,3.3,0.06925,4.935,10.27375,1,20,2,,
